"tmp";"cmd_id";"value";"cmd_name";"device_name";"key";"id";"createdAt";"updatedAt"
2021-01-07 06:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131920;;
2021-01-07 06:45:00;264;-1.1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129519;;
2021-01-07 07:00:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131921;;
2021-01-07 07:00:00;264;-1.1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129520;;
2021-01-07 07:15:00;264;-1.2;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129521;;
2021-01-07 07:15:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131922;;
2021-01-07 07:30:00;264;-1.1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129522;;
2021-01-07 07:30:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131923;;
2021-01-07 07:45:00;264;-1.1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129523;;
2021-01-07 07:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131924;;
2021-01-07 08:00:00;264;-1.1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129524;;
2021-01-07 08:00:00;274;1;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131925;;
2021-01-07 08:15:00;274;6;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131926;;
2021-01-07 08:15:00;264;-1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129525;;
2021-01-07 08:30:00;274;14;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131927;;
2021-01-07 08:30:00;264;-1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129526;;
2021-01-07 08:45:00;264;-1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129527;;
2021-01-07 08:45:00;274;24;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131928;;
2021-01-07 09:00:00;264;-0.9;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129528;;
2021-01-07 09:00:00;274;40;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131929;;
2021-01-07 09:15:00;264;-0.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129529;;
2021-01-07 09:15:00;274;42;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131930;;
2021-01-07 09:30:00;264;-0.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129530;;
2021-01-07 09:30:00;274;67;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131931;;
2021-01-07 09:45:00;264;-0.3;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129531;;
2021-01-07 09:45:00;274;99;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131932;;
2021-01-07 10:00:00;274;120;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131933;;
2021-01-07 10:00:00;264;-0.2;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129532;;
2021-01-07 10:15:00;274;125;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131934;;
2021-01-07 10:15:00;264;0.5;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129533;;
2021-01-07 10:30:00;264;0.7;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129534;;
2021-01-07 10:30:00;274;153;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131935;;
2021-01-07 10:45:00;264;0.8;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129535;;
2021-01-07 10:45:00;274;183;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131936;;
2021-01-07 11:00:00;264;1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129536;;
2021-01-07 11:00:00;274;200;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131937;;
2021-01-07 11:15:00;274;207;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131938;;
2021-01-07 11:15:00;264;2;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129537;;
2021-01-07 11:30:00;264;2.1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129538;;
2021-01-07 11:30:00;274;227;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131939;;
2021-01-07 11:45:00;274;246;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131940;;
2021-01-07 11:45:00;264;2.3;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129539;;
2021-01-07 12:00:00;264;2.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129540;;
2021-01-07 12:00:00;274;249;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131941;;
2021-01-07 12:15:00;274;300;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131942;;
2021-01-07 12:15:00;264;1.6;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129541;;
2021-01-07 12:30:00;274;299;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131943;;
2021-01-07 12:30:00;264;1.8;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129542;;
2021-01-07 12:45:00;264;2;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129543;;
2021-01-07 12:45:00;274;295;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131944;;
2021-01-07 13:00:00;274;284;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131945;;
2021-01-07 13:00:00;264;2.1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129544;;
2021-01-07 13:15:00;264;1.2;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129545;;
2021-01-07 13:15:00;274;290;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131946;;
2021-01-07 13:30:00;274;278;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131947;;
2021-01-07 13:30:00;264;1.1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129546;;
2021-01-07 13:45:00;264;1.1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129547;;
2021-01-07 13:45:00;274;263;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131948;;
2021-01-07 14:00:00;274;239;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131949;;
2021-01-07 14:00:00;264;1.2;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129548;;
2021-01-07 14:15:00;264;0.9;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129549;;
2021-01-07 14:15:00;274;197;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131950;;
2021-01-07 14:30:00;274;178;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131951;;
2021-01-07 14:30:00;264;0.9;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129550;;
2021-01-07 14:45:00;264;0.9;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129551;;
2021-01-07 14:45:00;274;158;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131952;;
2021-01-07 15:00:00;264;1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129552;;
2021-01-07 15:00:00;274;143;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131953;;
2021-01-07 15:15:00;264;1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129553;;
2021-01-07 15:15:00;274;141;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131954;;
2021-01-07 15:30:00;274;117;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131955;;
2021-01-07 15:30:00;264;1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129554;;
2021-01-07 15:45:00;274;93;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131956;;
2021-01-07 15:45:00;264;1.1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129555;;
2021-01-07 16:00:00;274;71;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131957;;
2021-01-07 16:00:00;264;0.9;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129556;;
2021-01-07 16:15:00;274;59;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131958;;
2021-01-07 16:15:00;264;1.2;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129557;;
2021-01-07 16:30:00;264;1.2;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129558;;
2021-01-07 16:30:00;274;32;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131959;;
2021-01-07 16:45:00;264;1.1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129559;;
2021-01-07 16:45:00;274;14;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131960;;
2021-01-07 17:00:00;264;0.8;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129560;;
2021-01-07 17:00:00;274;6;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131961;;
2021-01-07 17:15:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131962;;
2021-01-07 17:15:00;264;0;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129561;;
2021-01-07 17:30:00;264;-0.2;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129562;;
2021-01-07 17:30:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131963;;
2021-01-07 17:45:00;264;-0.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129563;;
2021-01-07 17:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131964;;
2021-01-07 18:00:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131965;;
2021-01-07 18:00:00;264;-0.5;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129564;;
2021-01-07 18:15:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131966;;
2021-01-07 18:15:00;264;0.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129565;;
2021-01-07 18:30:00;264;0.2;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129566;;
2021-01-07 18:30:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131967;;
2021-01-07 18:45:00;264;0;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129567;;
2021-01-07 18:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131968;;
2021-01-07 19:00:00;264;-0.1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129568;;
2021-01-07 19:00:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131969;;
2021-01-07 19:15:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131970;;
2021-01-07 19:15:00;264;-0.3;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129569;;
2021-01-07 19:30:00;264;-0.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129570;;
2021-01-07 19:30:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131971;;
2021-01-07 19:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131972;;
2021-01-07 19:45:00;264;-0.6;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129571;;
2021-01-07 20:00:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131973;;
2021-01-07 20:00:00;264;-0.7;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129572;;
2021-01-07 20:15:00;264;-0.2;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129573;;
2021-01-07 20:15:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131974;;
2021-01-07 20:30:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131975;;
2021-01-07 20:30:00;264;-0.3;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129574;;
2021-01-07 20:45:00;264;-0.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129575;;
2021-01-07 20:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131976;;
2021-01-07 21:00:00;264;-0.5;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129576;;
2021-01-07 21:00:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131977;;
2021-01-07 21:15:00;264;-0.8;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129577;;
2021-01-07 21:15:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131978;;
2021-01-07 21:30:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131979;;
2021-01-07 21:30:00;264;-0.9;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129578;;
2021-01-07 21:45:00;264;-1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129579;;
2021-01-07 21:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131980;;
2021-01-07 22:00:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131981;;
2021-01-07 22:00:00;264;-1.1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129580;;
2021-01-07 22:15:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131982;;
2021-01-07 22:15:00;264;-0.9;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129581;;
2021-01-07 22:30:00;264;-1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129582;;
2021-01-07 22:30:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131983;;
2021-01-07 22:45:00;264;-1.1;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129583;;
2021-01-07 22:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131984;;
2021-01-07 23:00:00;264;-1.2;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129584;;
2021-01-07 23:00:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131985;;
2021-01-07 23:15:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131986;;
2021-01-07 23:15:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129585;;
2021-01-07 23:30:00;264;-1.5;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129586;;
2021-01-07 23:30:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131987;;
2021-01-07 23:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131988;;
2021-01-07 23:45:00;264;-1.6;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129587;;
2021-01-08 00:00:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131989;;
2021-01-08 00:00:00;264;-1.7;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129588;;
2021-01-08 00:15:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131990;;
2021-01-08 00:15:00;264;-1.2;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129589;;
2021-01-08 00:30:00;264;-1.3;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129590;;
2021-01-08 00:30:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131991;;
2021-01-08 00:45:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129591;;
2021-01-08 00:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131992;;
2021-01-08 01:00:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131993;;
2021-01-08 01:00:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129592;;
2021-01-08 01:15:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131994;;
2021-01-08 01:15:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129593;;
2021-01-08 01:30:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129594;;
2021-01-08 01:30:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131995;;
2021-01-08 01:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131996;;
2021-01-08 01:45:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129595;;
2021-01-08 02:00:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131997;;
2021-01-08 02:00:00;264;-1.5;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129596;;
2021-01-08 02:15:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131998;;
2021-01-08 02:15:00;264;-1.6;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129597;;
2021-01-08 02:30:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2131999;;
2021-01-08 02:30:00;264;-1.6;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129598;;
2021-01-08 02:45:00;264;-1.7;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129599;;
2021-01-08 02:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132000;;
2021-01-08 03:00:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132001;;
2021-01-08 03:00:00;264;-1.8;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129600;;
2021-01-08 03:15:00;264;-1.2;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129601;;
2021-01-08 03:15:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132002;;
2021-01-08 03:30:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132003;;
2021-01-08 03:30:00;264;-1.3;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129602;;
2021-01-08 03:45:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129603;;
2021-01-08 03:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132004;;
2021-01-08 04:00:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129604;;
2021-01-08 04:00:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132005;;
2021-01-08 04:15:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132006;;
2021-01-08 04:15:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129605;;
2021-01-08 04:30:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129606;;
2021-01-08 04:30:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132007;;
2021-01-08 04:45:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129607;;
2021-01-08 04:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132008;;
2021-01-08 05:00:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129608;;
2021-01-08 05:00:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132009;;
2021-01-08 05:15:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132010;;
2021-01-08 05:15:00;264;-1.7;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129609;;
2021-01-08 05:30:00;264;-1.8;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129610;;
2021-01-08 05:30:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132011;;
2021-01-08 05:45:00;264;-1.8;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129611;;
2021-01-08 05:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132012;;
2021-01-08 06:00:00;264;-1.8;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129612;;
2021-01-08 06:00:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132013;;
2021-01-08 06:15:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132014;;
2021-01-08 06:15:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129613;;
2021-01-08 06:30:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132015;;
2021-01-08 06:30:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129614;;
2021-01-08 06:45:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129615;;
2021-01-08 06:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132016;;
2021-01-08 07:00:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132017;;
2021-01-08 07:00:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129616;;
2021-01-08 07:15:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129617;;
2021-01-08 07:15:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132018;;
2021-01-08 07:30:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129618;;
2021-01-08 07:30:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132019;;
2021-01-08 07:45:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129619;;
2021-01-08 07:45:00;274;0;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132020;;
2021-01-08 08:00:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129620;;
2021-01-08 08:00:00;274;2;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132021;;
2021-01-08 08:15:00;274;6;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132022;;
2021-01-08 08:15:00;264;-1.5;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129621;;
2021-01-08 08:30:00;274;14;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132023;;
2021-01-08 08:30:00;264;-1.5;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129622;;
2021-01-08 08:45:00;264;-1.5;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129623;;
2021-01-08 08:45:00;274;25;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132024;;
2021-01-08 09:00:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129624;;
2021-01-08 09:00:00;274;42;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132025;;
2021-01-08 09:15:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129625;;
2021-01-08 09:15:00;274;47;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132026;;
2021-01-08 09:30:00;264;-1.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129626;;
2021-01-08 09:30:00;274;77;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132027;;
2021-01-08 09:45:00;264;-1.3;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129627;;
2021-01-08 09:45:00;274;114;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132028;;
2021-01-08 10:00:00;264;-1.2;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129628;;
2021-01-08 10:00:00;274;137;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132029;;
2021-01-08 10:15:00;274;144;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132030;;
2021-01-08 10:15:00;264;-0.7;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129629;;
2021-01-08 10:30:00;274;174;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132031;;
2021-01-08 10:30:00;264;-0.6;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129630;;
2021-01-08 10:45:00;274;205;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132032;;
2021-01-08 10:45:00;264;-0.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129631;;
2021-01-08 11:00:00;274;222;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132033;;
2021-01-08 11:00:00;264;-0.3;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129632;;
2021-01-08 11:15:00;264;0.4;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129633;;
2021-01-08 11:15:00;274;242;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132034;;
2021-01-08 11:30:00;274;264;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132035;;
2021-01-08 11:30:00;264;0.5;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129634;;
2021-01-08 11:45:00;274;284;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132036;;
2021-01-08 11:45:00;264;0.6;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129635;;
2021-01-08 12:00:00;264;0.7;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129636;;
2021-01-08 12:00:00;274;288;gh_globalRadiationHorizPlan_wm2;Meteo Norm;meteonorm/:311314;2132037;;
2021-01-08 12:15:00;264;0.6;tt_airTemperature_degrec;Meteo Norm;meteonorm/:311314;2129637;;
